customer_id,customer_segment,region,tenure_months,product_count,digital_logins_30d,app_sessions_change_pct,salary_inflow,salary_inflow_change_pct,avg_balance,balance_change_pct,direct_debits,complaint_count_90d,overdraft_usage_rate,card_spend_30d,open_banking_connected,churn_probability_simulated,churn_flag
C001110,Mass,West Midlands,89,2,5,0.081,1,-0.027,1634.34,0.045,5,0,0.179,147.55,0,0.0871,0
C001111,Affluent,London,115,1,12,-0.175,0,-0.442,879.09,-0.006,2,0,0.035,1940.71,0,0.4013,0
C001112,Mass,Yorkshire,101,3,11,0.09,1,-0.216,435.69,-0.104,7,0,0.369,96.82,0,0.168,1
C001113,Young professional,Scotland,50,2,9,-0.144,1,-0.255,2252.55,0.042,5,0,0.183,238.76,0,0.168,0
C001114,Affluent,West Midlands,5,5,5,-0.302,1,-0.202,2046.36,0.2,2,0,0.154,317.35,0,0.2497,0
C001115,SME owner,Yorkshire,31,3,12,0.162,1,0.018,250.81,-0.381,4,0,0.505,217.56,0,0.19,0
C001116,Affluent,North West,25,5,4,-0.052,1,-0.007,7145.06,-0.192,7,0,0.063,149.35,0,0.0794,0
C001117,Mass,Wales,53,4,7,-0.016,1,-0.118,1380.91,0.16,4,0,0.121,210.59,1,0.063,0
C001118,SME owner,South East,74,1,12,0.239,0,-0.132,79.14,-0.045,1,1,0.48,301.05,0,0.3775,0
C001119,Mass,West Midlands,37,5,12,0.165,0,-0.463,322.44,-0.412,2,0,0.08,131.94,0,0.343,1
C001120,Young professional,South East,35,2,4,-0.003,1,0.105,611.87,-0.15,5,0,0.298,443.81,1,0.1091,0
C001121,Young professional,West Midlands,105,4,7,0.118,1,0.007,1815.91,-0.079,9,1,0.012,178.46,0,0.1141,0
C001122,Affluent,London,59,3,10,0.224,1,-0.248,1379.35,-0.257,7,1,0.042,1026.11,1,0.2789,1
C001123,Young professional,Yorkshire,5,4,9,-0.018,0,-0.169,248.17,0.082,3,0,0.449,283.51,1,0.1419,1
C001124,Affluent,West Midlands,103,2,6,-0.306,1,-0.181,3462.96,0.115,1,0,0.221,322.16,0,0.148,1
C001125,Mass,Yorkshire,89,2,6,-0.24,1,-0.356,1076.66,-0.414,5,0,0.188,124.68,0,0.2789,0
C001126,Student,Wales,70,2,6,-0.288,1,-0.068,1534.22,-0.287,0,0,0.115,197.96,0,0.148,0
C001127,Mass,Scotland,93,3,10,0.064,1,-0.2,814.38,-0.127,10,0,0.189,203.77,0,0.0871,0
C001128,Mass,Scotland,44,2,7,-0.203,1,-0.004,1191.23,-0.159,4,0,0.217,55.78,1,0.0871,0
C001129,Young professional,Wales,29,5,6,-0.178,1,0.107,664.54,-0.164,6,0,0.089,182.7,1,0.0794,1
C001130,Mass,Scotland,25,3,5,-0.064,1,-0.147,1787.97,0.3,6,0,0.311,273.33,1,0.1091,0
C001131,Student,West Midlands,16,3,15,-0.085,1,0.254,1483.98,-0.4,3,0,0.225,289.86,0,0.19,0
C001132,Young professional,North West,90,2,13,0.502,1,0.169,1215.95,0.295,6,0,0.352,238.37,0,0.0871,0
C001133,Mass,Wales,41,2,13,0.28,1,0.153,427.55,0.577,4,0,0.323,259.27,1,0.0871,0
C001134,Young professional,Scotland,4,3,14,0.025,0,-0.483,624.5,0.078,2,0,0.041,62.04,0,0.3318,0
C001135,Mass,Wales,31,3,6,0.317,0,-0.263,542.82,0.001,1,0,0.373,227.51,0,0.3318,0
C001136,Young professional,Scotland,24,1,10,0.209,0,-0.347,915.06,-0.098,2,0,0.313,370.08,1,0.4626,1
C001137,Affluent,West Midlands,39,1,6,-0.152,1,-0.078,4106.05,0.235,6,0,0.032,231.58,0,0.1419,0
C001138,SME owner,South East,41,2,5,0.014,1,-0.122,922.53,-0.339,5,0,0.2,84.22,1,0.1545,0
C001139,Mass,Scotland,86,1,10,-0.169,0,-0.323,423.14,-0.205,1,0,0.322,73.04,0,0.4013,0
C001140,Mass,Wales,40,2,8,-0.394,1,0.068,365.67,0.294,3,0,0.299,492.56,0,0.148,0
C001141,Affluent,West Midlands,65,4,8,-0.542,1,-0.15,841.26,-0.368,4,0,0.092,370.83,0,0.19,0
C001142,Affluent,London,113,2,6,-0.058,1,-0.151,1218.36,-0.305,2,0,0.084,346.02,1,0.1545,0
C001143,Mass,South East,4,1,6,-0.374,1,-0.259,568.69,0.176,3,0,0.047,59.78,0,0.4502,0
C001144,Affluent,Yorkshire,32,4,9,-0.165,1,-0.017,3420.27,-0.283,3,0,0.19,318.68,0,0.0794,0
C001145,Young professional,South East,19,1,12,0.183,1,0.171,631.19,0.29,3,1,0.08,331.18,1,0.2891,0
C001146,Affluent,Yorkshire,62,1,14,-0.088,0,-0.136,4301.85,-0.261,3,0,0.219,443.87,0,0.2405,0
C001147,Mass,North West,112,1,5,-0.162,1,0.194,2069.65,0.176,2,1,0.079,221.32,0,0.2405,1
C001148,Mass,North West,69,1,8,-0.398,1,-0.251,1004.31,0.047,5,0,0.417,352.83,0,0.3894,0
C001149,Student,South East,88,2,15,-0.267,1,0.047,2263.09,0.403,2,0,0.026,209.22,1,0.148,0
C001150,Student,West Midlands,3,5,8,-0.038,1,0.292,472.71,0.127,5,1,0.128,475.98,1,0.1419,0
C001151,Mass,Wales,111,2,6,-0.313,1,-0.243,213.86,0.073,7,0,0.383,295.3,1,0.2689,0
C001152,Young professional,Yorkshire,82,1,16,-0.329,1,-0.216,1271.68,0.023,8,0,0.157,234.99,0,0.3894,1
C001153,Student,Scotland,26,1,18,0.076,0,-0.213,3099.35,0.353,3,0,0.269,537.72,0,0.4626,0
C001154,SME owner,London,102,2,12,0.024,1,-0.282,657.44,-0.164,9,0,0.334,666.71,0,0.168,0
C001155,Young professional,Scotland,61,1,4,0.088,1,0.008,773.8,0.257,8,0,0.114,255.23,1,0.1419,0
C001156,Mass,West Midlands,18,5,6,0.114,1,0.342,321.55,0.257,6,0,0.431,77.44,1,0.0794,0
C001157,Mass,West Midlands,37,2,13,0.212,1,-0.03,1348.93,-0.411,4,0,0.175,1974.41,1,0.1545,1
C001158,Young professional,London,8,2,15,-0.127,0,-0.032,471.77,0.011,2,2,0.156,34.29,0,0.4626,0
C001159,Mass,Yorkshire,4,3,10,-0.084,1,-0.178,201.87,0.36,5,0,0.15,192.14,0,0.1091,0
C001160,Affluent,London,63,2,8,-0.161,1,-0.006,1528.31,-0.219,3,0,0.033,359.4,1,0.0871,1
C001161,Mass,West Midlands,111,2,7,-0.51,1,0.104,713.19,-0.041,4,0,0.11,257.85,0,0.148,0
C001162,Young professional,London,76,2,10,0.251,1,0.058,156.69,-0.08,2,0,0.056,275.99,0,0.0871,0
C001163,Young professional,North West,44,2,11,0.088,1,-0.05,972.44,-0.589,7,0,0.16,216.16,0,0.1545,0
C001164,Mass,North West,111,3,9,0.053,0,0.015,415.74,0.078,2,0,0.558,240.71,0,0.1545,0
C001165,Affluent,London,81,3,8,-0.092,1,-0.041,1759.18,-0.441,5,0,0.039,122.25,0,0.1545,0
C001166,Affluent,South East,19,4,15,-0.057,1,0.152,2605.44,0.076,2,0,0.071,41.65,1,0.0794,0
C001167,Mass,West Midlands,107,4,3,-0.061,1,0.171,211.53,-0.543,4,0,0.18,158.0,0,0.1141,0
C001168,Mass,Scotland,103,3,6,-0.329,1,-0.165,2575.33,0.118,7,0,0.158,162.64,1,0.148,0
C001169,Mass,Scotland,52,5,5,0.315,1,-0.034,518.92,0.561,4,0,0.246,154.01,0,0.063,0
C001170,Mass,South East,114,2,6,-0.431,1,0.037,1745.76,0.062,6,1,0.096,52.48,0,0.2497,0
C001171,Mass,Yorkshire,64,1,4,0.395,0,-0.297,746.69,0.458,1,1,0.619,375.58,0,0.5622,1
C001172,SME owner,West Midlands,74,1,8,-0.158,1,-0.049,3901.58,-0.071,3,0,0.218,353.01,1,0.1419,0
C001173,Student,Scotland,37,3,13,0.016,1,0.058,374.88,-0.109,6,0,0.242,165.53,1,0.0871,0
C001174,SME owner,South East,48,1,8,0.03,1,-0.298,946.15,0.677,9,0,0.037,114.29,0,0.2592,0
C001175,Affluent,South East,103,4,6,0.356,1,-0.044,738.65,0.046,5,0,0.344,294.61,1,0.063,0
C001176,Mass,South East,120,1,10,-0.066,1,-0.143,723.22,-0.414,7,0,0.247,292.7,1,0.2405,1
C001177,Mass,Yorkshire,43,3,7,-0.217,0,0.149,595.91,0.236,4,0,0.098,306.5,0,0.1545,0
C001178,Affluent,North West,8,3,11,0.32,1,-0.063,2125.51,0.291,4,0,0.036,148.48,1,0.1091,0
C001179,SME owner,South East,92,2,8,-0.327,0,-0.055,268.79,0.125,1,1,0.036,221.98,0,0.3894,1
C001180,Young professional,London,15,4,9,0.161,1,0.19,2257.81,-0.802,10,0,0.261,68.99,0,0.1419,0
C001181,Mass,London,19,3,10,-0.119,1,0.164,873.91,0.044,6,0,0.324,185.74,0,0.1091,0
C001182,Mass,North West,51,1,5,-0.074,0,-0.223,1330.63,0.159,5,0,0.451,291.93,1,0.4013,0
C001183,Mass,Wales,89,2,9,-0.097,0,-0.426,2013.14,-0.432,3,0,0.151,249.0,1,0.4256,0
C001184,Student,South East,44,3,14,-0.066,1,-0.153,672.52,-0.12,7,0,0.18,206.17,0,0.0871,1
C001185,Student,West Midlands,54,1,15,0.068,1,0.03,5902.64,0.21,3,0,0.012,100.37,1,0.1419,0
C001186,Mass,Scotland,21,3,6,-0.184,1,-0.002,2991.67,-0.082,5,1,0.105,233.13,0,0.19,1
C001187,Mass,North West,114,4,8,0.143,1,-0.207,965.43,0.104,4,0,0.23,197.6,0,0.1246,0
C001188,Mass,London,73,3,6,0.12,0,-0.206,838.65,-0.369,2,0,0.671,111.95,1,0.5374,0
C001189,Affluent,Scotland,68,3,14,0.324,0,-0.035,4312.11,0.18,3,0,0.095,509.19,0,0.1545,0
C001190,Mass,West Midlands,107,1,12,-0.108,0,-0.296,227.23,0.034,2,0,0.016,93.37,0,0.4013,1
C001191,Young professional,Scotland,90,4,6,-0.307,1,-0.159,506.89,0.105,4,0,0.295,275.64,1,0.1091,0
C001192,Young professional,Yorkshire,117,2,8,-0.068,0,-0.23,897.96,-0.269,2,0,0.068,167.14,1,0.2789,1
C001193,Affluent,West Midlands,21,1,11,-0.239,1,-0.182,4957.23,-0.251,2,0,0.312,342.34,0,0.1751,0
C001194,Mass,North West,42,2,7,0.051,0,-0.103,408.84,-0.028,2,0,0.2,394.99,0,0.1545,0
C001195,Affluent,London,50,5,12,0.032,0,-0.102,7871.67,0.193,2,0,0.27,1100.65,1,0.1141,1
C001196,Student,London,59,1,13,-0.0,0,-0.2,1913.96,0.328,3,0,0.229,300.88,1,0.2405,0
C001197,Affluent,Yorkshire,102,3,10,-0.013,1,-0.1,2303.05,-0.318,7,1,0.177,40.11,0,0.2592,0
C001198,Student,Wales,83,3,18,0.314,1,0.331,326.58,-0.163,8,0,0.278,114.88,0,0.0871,0
C001199,Mass,London,55,1,10,-0.053,1,0.371,275.1,0.19,11,0,0.373,448.51,0,0.1419,0
C001200,Mass,North West,27,3,6,-0.135,0,-0.381,1932.37,-0.514,3,0,0.158,776.26,0,0.4875,1
C001201,SME owner,London,101,2,8,-0.053,0,-0.176,806.15,-0.443,0,1,0.193,276.87,0,0.4013,0
C001202,Mass,North West,88,2,10,-0.13,1,0.024,1528.37,0.261,5,0,0.428,1362.81,0,0.0871,0
C001203,Mass,West Midlands,45,2,9,0.075,1,-0.015,167.68,-0.033,7,0,0.013,108.64,0,0.0871,0
C001204,Mass,Scotland,16,2,6,0.223,1,-0.286,273.91,-0.198,6,0,0.217,230.79,1,0.2059,0
C001205,Young professional,Yorkshire,37,4,8,-0.047,1,0.117,182.17,0.034,5,0,0.303,293.95,0,0.063,0
C001206,Mass,West Midlands,113,1,14,-0.141,1,-0.036,1044.67,0.043,1,1,0.006,144.14,0,0.2405,1
C001207,Mass,Wales,40,4,6,0.307,0,0.12,2074.79,-0.652,2,0,0.099,445.45,0,0.1978,1
C001208,SME owner,Scotland,37,2,8,0.004,1,-0.004,2308.25,-0.071,7,0,0.053,133.18,1,0.0871,0
C001209,Mass,Wales,33,1,10,0.003,1,-0.177,2541.14,0.34,7,0,0.593,258.18,0,0.1751,0
C001210,Mass,South East,70,5,6,-0.105,1,0.135,670.92,-0.024,6,0,0.21,231.48,1,0.063,0
C001211,Mass,North West,80,2,8,-0.462,1,-0.365,691.48,-0.171,5,0,0.392,161.59,1,0.2689,0
C001212,Mass,West Midlands,10,1,4,-0.237,1,-0.238,983.53,0.379,4,0,0.357,436.8,0,0.31,0
C001213,Mass,Yorkshire,57,2,6,-0.472,1,-0.118,768.82,0.028,5,0,0.065,248.28,0,0.148,0
C001214,Young professional,South East,30,1,6,-0.313,1,0.075,1764.25,0.228,2,0,0.065,559.64,0,0.2789,0
C001215,Young professional,Scotland,93,4,8,-0.406,1,-0.176,5731.05,-0.032,9,0,0.218,177.63,0,0.1091,1
C001216,Mass,Wales,11,2,11,-0.29,1,-0.093,93.89,-0.376,10,0,0.024,103.8,0,0.2994,0
C001217,Young professional,Scotland,14,3,13,0.115,1,-0.196,2755.7,0.335,4,0,0.184,341.07,1,0.1091,0
C001218,Student,Wales,103,1,9,0.174,1,-0.026,146.17,-0.159,2,0,0.222,416.93,0,0.1419,0
C001219,Mass,South East,53,2,10,-0.166,0,-0.244,1959.96,-0.027,1,0,0.533,433.21,0,0.2789,0
C001220,Mass,West Midlands,103,3,11,-0.1,1,-0.106,878.88,-0.167,6,0,0.157,698.6,0,0.0871,0
C001221,Affluent,London,89,1,13,-0.214,1,0.037,2006.25,-0.075,4,0,0.075,510.75,0,0.1419,0
C001222,Mass,Wales,99,3,14,-0.095,1,0.121,1292.87,0.294,6,0,0.107,1162.51,0,0.0871,0
C001223,Student,Scotland,90,2,18,-0.001,1,-0.291,190.36,-0.133,8,0,0.3,520.66,0,0.168,0
C001224,Affluent,West Midlands,80,1,7,0.108,0,-0.213,6354.32,-0.215,2,0,0.12,1718.22,0,0.4013,1
C001225,Mass,Wales,80,2,6,-0.259,1,0.073,265.56,-0.062,7,0,0.28,1447.64,1,0.148,0
C001226,Mass,Yorkshire,6,3,7,0.315,1,0.069,1072.23,-0.41,5,1,0.091,262.06,0,0.31,0
C001227,Mass,London,106,3,5,-0.335,1,-0.165,423.32,-0.071,7,0,0.141,301.24,1,0.148,0
C001228,Young professional,Yorkshire,48,1,12,-0.115,1,-0.056,412.45,0.191,5,0,0.614,194.62,0,0.1419,0
C001229,Affluent,North West,59,3,12,-0.471,1,0.114,1060.07,-0.36,4,0,0.451,74.85,0,0.2497,0
C001230,Student,North West,74,2,13,0.096,1,-0.522,992.66,0.075,7,0,0.265,409.3,1,0.168,0
C001231,Mass,Wales,105,1,9,-0.394,0,-0.242,1924.8,0.284,2,0,0.38,663.16,1,0.5498,0
C001232,SME owner,London,119,1,6,-0.008,0,0.022,994.02,-0.236,1,0,0.211,81.01,1,0.2405,0
C001233,Mass,Yorkshire,98,2,12,0.207,1,-0.098,219.37,0.172,4,0,0.038,305.54,1,0.0871,0
C001234,Mass,South East,116,4,7,0.109,1,0.17,1307.26,-0.012,8,0,0.192,73.28,0,0.063,0
C001235,Student,Wales,25,3,14,-0.007,1,-0.129,95.66,0.097,3,0,0.186,220.8,0,0.1091,0
C001236,Mass,London,12,2,8,-0.183,1,0.046,2264.78,-0.006,6,0,0.028,216.74,0,0.1091,0
C001237,Mass,London,38,3,8,0.273,1,-0.461,581.04,-0.274,3,0,0.018,249.96,0,0.168,0
C001238,SME owner,Wales,120,4,10,0.186,1,-0.201,1652.64,-0.394,4,0,0.085,455.12,0,0.2142,0
C001239,Young professional,West Midlands,81,4,6,-0.008,1,-0.099,548.95,-0.058,3,0,0.44,371.87,1,0.063,0
C001240,Mass,Yorkshire,40,2,12,-0.071,1,-0.16,470.84,0.373,4,0,0.427,144.65,1,0.0871,0
C001241,Young professional,North West,22,2,14,0.245,1,-0.093,995.26,-0.672,7,0,0.097,417.57,0,0.19,0
C001242,Affluent,West Midlands,56,5,3,-0.401,1,-0.124,2107.34,-0.003,4,1,0.152,571.06,0,0.19,0
C001243,Mass,South East,105,4,10,-0.27,0,-0.151,676.63,0.012,1,0,0.476,229.46,1,0.19,0
C001244,Student,London,18,4,18,-0.085,0,-0.362,537.09,0.014,2,0,0.139,1358.87,1,0.2592,0
C001245,Student,Wales,39,1,10,-0.452,1,-0.23,1810.61,-0.048,9,0,0.506,176.94,0,0.3894,0
C001246,Young professional,London,110,3,12,-0.045,1,-0.006,295.64,0.235,4,0,0.081,471.5,0,0.0871,0
C001247,SME owner,North West,58,1,8,-0.046,1,-0.179,381.06,0.175,5,0,0.021,203.28,1,0.1419,0
C001248,Mass,North West,108,1,9,0.131,1,0.161,1856.37,-0.413,9,0,0.046,1352.71,1,0.2405,0
C001249,Mass,Yorkshire,52,2,9,0.045,1,-0.141,788.15,-0.044,3,0,0.413,167.96,1,0.0871,0
C001250,Mass,Yorkshire,20,3,14,-0.248,1,0.431,672.65,-0.016,3,0,0.232,449.86,0,0.1091,0
C001251,Young professional,South East,6,4,10,-0.06,1,0.064,1258.83,0.205,2,1,0.024,157.89,1,0.1419,1
C001252,Young professional,London,58,2,5,-0.093,0,-0.336,3187.11,0.275,2,0,0.074,197.07,0,0.2789,0
C001253,SME owner,West Midlands,40,2,7,0.097,0,-0.099,753.06,-0.096,3,0,0.065,508.79,0,0.1545,1
C001254,SME owner,Yorkshire,23,3,6,0.374,0,-0.311,331.12,-0.032,0,1,0.259,360.4,0,0.4875,1
C001255,Mass,South East,95,4,10,-0.145,1,-0.069,2398.15,-0.08,4,1,0.229,279.91,0,0.1141,0
C001256,Mass,London,103,2,9,0.241,0,-0.244,783.79,0.173,3,0,0.479,259.01,1,0.2789,0
C001257,Mass,Yorkshire,117,5,3,0.024,1,-0.056,764.93,-0.271,9,1,0.177,109.6,0,0.1141,0
C001258,Mass,Wales,35,1,10,-0.487,1,0.01,455.88,0.012,5,0,0.132,35.74,1,0.2789,0
C001259,Mass,London,59,1,13,-0.018,1,-0.001,330.66,-0.075,5,0,0.356,111.02,1,0.1419,0
C001260,Mass,South East,64,3,9,-0.039,1,-0.119,596.9,0.235,4,0,0.193,26.88,0,0.0871,1
C001261,Student,Wales,84,2,10,-0.116,1,0.067,436.74,-0.392,3,0,0.011,175.12,0,0.1545,0
C001262,Mass,Yorkshire,44,2,8,-0.366,0,-0.332,1849.56,-0.032,1,1,0.112,133.85,0,0.5744,1
C001263,SME owner,London,51,3,11,-0.139,1,-0.462,410.66,0.251,5,0,0.113,624.86,0,0.168,0
C001264,Student,North West,70,3,15,-0.206,1,-0.261,3662.57,0.001,6,0,0.111,249.78,0,0.168,0
C001265,Mass,London,48,3,5,-0.212,1,0.108,896.36,0.002,4,0,0.044,297.88,0,0.0871,0
C001266,Mass,London,16,4,4,-0.122,1,0.194,714.79,-0.453,6,0,0.222,1170.05,0,0.1419,0
C001267,Young professional,South East,43,2,9,0.047,0,-0.195,57.87,-0.266,0,1,0.313,145.09,0,0.2592,0
C001268,Affluent,South East,20,2,6,-0.235,0,-0.366,2767.82,0.322,4,1,0.556,2668.77,1,0.4875,1
C001269,Affluent,North West,8,5,9,0.197,0,-0.052,958.76,0.015,5,0,0.174,249.21,1,0.1419,0
C001270,Mass,Wales,9,3,6,0.188,0,0.091,392.67,0.47,2,0,0.191,320.41,0,0.19,0
C001271,Student,London,46,4,16,-0.314,0,-0.05,390.32,0.006,1,0,0.053,410.07,0,0.19,0
C001272,Mass,Wales,48,2,8,0.037,1,-0.323,455.62,-0.096,2,1,0.132,288.92,0,0.2789,1
C001273,Mass,Scotland,97,2,9,-0.432,1,0.123,277.03,0.572,4,0,0.16,211.07,1,0.148,1
C001274,Mass,South East,58,1,10,-0.278,1,0.389,515.25,-0.369,8,0,0.518,369.2,0,0.3659,0
C001275,Mass,South East,87,4,16,0.042,1,0.003,364.33,0.24,5,0,0.392,755.91,0,0.063,0
C001276,Student,Wales,75,4,16,-0.143,1,0.182,654.5,0.06,9,0,0.241,345.84,1,0.063,0
C001277,Mass,Wales,61,2,11,-0.255,1,-0.009,1435.8,-0.306,4,0,0.037,54.9,1,0.2497,1
C001278,Affluent,Wales,27,2,6,0.112,0,-0.04,1930.08,-0.171,0,0,0.138,310.38,1,0.19,1
C001279,Student,Yorkshire,91,1,12,-0.006,0,-0.154,665.83,0.037,3,0,0.069,336.51,1,0.2405,0
C001280,Young professional,North West,56,3,10,-0.373,1,-0.069,217.2,0.171,8,0,0.264,317.3,0,0.148,0
C001281,Affluent,Yorkshire,70,2,10,-0.032,1,0.138,1649.0,-0.194,6,0,0.147,413.42,0,0.0871,0
C001282,Affluent,Yorkshire,80,2,7,-0.365,0,0.193,5982.92,0.024,1,0,0.153,583.86,0,0.2497,0
C001283,Mass,London,106,2,10,-0.329,1,-0.256,234.64,0.317,6,1,0.257,392.69,0,0.4134,0
C001284,Student,South East,67,2,12,0.01,1,-0.324,297.72,0.158,6,0,0.092,227.43,0,0.168,0
C001285,Mass,West Midlands,86,3,10,-0.015,0,-0.363,266.93,-0.152,5,0,0.129,279.29,0,0.2789,0
C001286,SME owner,North West,88,3,11,-0.414,0,-0.092,272.27,-0.037,3,0,0.067,826.99,0,0.2497,0
C001287,Mass,South East,10,3,9,-0.151,1,-0.189,475.85,-0.123,5,0,0.143,172.98,1,0.1091,0
C001288,Mass,Yorkshire,8,1,11,-0.193,1,-0.124,180.08,0.237,2,0,0.1,158.03,0,0.1751,1
C001289,Mass,London,92,3,6,0.174,1,0.341,398.57,-0.195,3,0,0.013,192.41,1,0.0871,0
C001290,Mass,Yorkshire,85,1,7,-0.087,1,-0.098,1070.98,-0.238,5,0,0.38,54.97,1,0.1419,0
C001291,Mass,Scotland,115,2,6,-0.189,1,0.006,765.24,0.003,2,0,0.083,845.88,1,0.0871,0
C001292,Young professional,South East,44,2,9,-0.36,1,-0.161,595.73,-0.304,4,0,0.054,68.89,0,0.2497,0
C001293,Young professional,South East,52,3,9,-0.106,1,0.003,187.22,-0.31,5,0,0.197,298.97,0,0.1545,0
C001294,Affluent,Scotland,64,5,7,-0.078,1,-0.277,1519.87,0.602,5,0,0.239,152.75,0,0.1246,0
C001295,Young professional,West Midlands,15,1,13,-0.108,0,-0.194,1035.57,-0.776,2,0,0.387,444.05,0,0.4378,0
C001296,Mass,South East,61,3,10,0.278,1,0.063,345.27,-0.314,6,0,0.009,567.52,1,0.1545,0
C001297,Affluent,West Midlands,33,2,10,0.239,1,-0.046,3108.17,-0.079,3,0,0.071,389.31,0,0.1091,0
C001298,Mass,Wales,117,4,7,0.373,0,-0.013,732.13,-0.218,0,1,0.25,609.54,0,0.1978,0
C001299,Affluent,South East,14,1,10,-0.103,1,-0.006,4333.54,0.263,3,0,0.241,751.15,0,0.1751,0
C001300,Young professional,South East,64,5,7,-0.092,1,0.013,1686.05,-0.002,6,0,0.167,531.37,1,0.063,0
C001301,Mass,Yorkshire,70,3,12,0.181,1,0.333,1557.58,0.214,4,1,0.031,230.35,1,0.1545,1
C001302,Student,Wales,115,2,18,-0.009,1,0.105,586.8,0.094,6,0,0.157,378.42,0,0.0871,0
C001303,Student,Yorkshire,52,3,17,-0.275,1,0.154,2855.27,0.466,6,0,0.236,103.96,0,0.148,1
C001304,Mass,West Midlands,89,4,13,0.069,1,-0.055,185.87,0.16,8,0,0.427,194.38,0,0.063,0
C001305,Mass,Scotland,59,3,12,-0.068,1,0.206,298.35,-0.286,3,0,0.587,113.44,0,0.0871,0
C001306,Affluent,North West,33,2,3,0.369,1,-0.268,2399.23,-0.22,9,0,0.016,286.89,0,0.2059,1
C001307,Mass,Yorkshire,106,2,7,-0.33,1,0.121,406.95,-0.119,8,0,0.309,124.8,0,0.148,0
C001308,Mass,Yorkshire,89,3,8,-0.264,1,0.0,217.64,-0.005,6,0,0.046,811.04,1,0.148,0
C001309,Affluent,Yorkshire,70,1,8,-0.497,1,-0.075,1364.8,-0.012,10,0,0.185,965.1,1,0.2315,0
C001310,Mass,Wales,37,2,11,-0.26,0,-0.419,593.08,-0.204,4,0,0.081,78.55,1,0.4134,1
C001311,Student,South East,14,1,15,-0.062,0,-0.064,594.39,0.439,4,0,0.178,194.05,1,0.2891,1
C001312,Student,Wales,45,4,9,0.434,0,-0.091,417.01,-0.268,2,0,0.056,561.91,0,0.1141,0
C001313,Young professional,West Midlands,98,2,11,-0.135,1,-0.216,685.83,0.048,7,1,0.117,743.16,1,0.2789,0
C001314,Young professional,North West,116,2,7,-0.081,1,-0.057,657.22,-0.238,8,0,0.143,642.28,0,0.0871,0
C001315,SME owner,Scotland,115,1,7,-0.273,1,0.157,237.06,0.253,4,0,0.358,205.21,0,0.2315,0
C001316,Mass,London,25,2,8,0.251,1,-0.01,174.71,-0.03,3,0,0.091,232.02,0,0.1091,0
C001317,Mass,Scotland,53,2,12,0.241,0,0.1,1093.95,-0.107,1,0,0.115,175.45,1,0.1545,0
C001318,Mass,North West,64,1,11,0.303,1,-0.033,447.5,0.306,3,2,0.097,98.76,0,0.3775,1
C001319,Mass,West Midlands,107,3,10,-0.104,1,-0.047,1089.52,-0.106,6,0,0.388,591.99,0,0.0871,0
C001320,Mass,London,84,4,4,0.131,0,-0.098,552.44,-0.379,0,1,0.166,957.77,0,0.3208,0
C001321,Affluent,London,26,3,5,-0.104,0,-0.123,591.82,-0.137,4,0,0.076,437.07,1,0.19,0
C001322,Affluent,Wales,119,2,8,0.04,1,-0.282,898.92,-0.114,5,0,0.045,231.87,0,0.168,0
C001323,Mass,Scotland,75,1,14,-0.127,0,-0.398,1239.52,0.095,3,0,0.089,379.82,1,0.4013,0
C001324,Mass,North West,50,2,9,0.023,1,0.12,333.54,-0.112,4,0,0.207,231.05,0,0.0871,1
C001325,Student,West Midlands,5,2,14,-0.328,1,-0.264,729.14,0.237,4,0,0.178,99.3,1,0.3208,1
C001326,SME owner,Wales,79,2,8,0.127,1,-0.305,334.85,0.365,9,1,0.202,77.83,0,0.2789,1
C001327,Young professional,Wales,98,1,6,-0.275,1,0.055,2522.26,-0.319,2,0,0.348,176.32,0,0.3659,0
C001328,Student,Scotland,87,2,12,-0.155,0,-0.221,419.99,-0.197,4,0,0.147,484.2,0,0.2789,0
C001329,Mass,South East,79,1,4,0.213,0,-0.353,684.5,0.105,2,0,0.315,221.71,0,0.4013,0
C001330,Mass,West Midlands,51,1,10,0.213,1,0.081,475.48,0.143,3,0,0.103,457.47,0,0.1419,0
C001331,Student,Scotland,84,4,6,-0.21,1,0.229,1934.95,-0.176,7,0,0.078,100.53,0,0.063,0
C001332,Mass,West Midlands,3,4,12,-0.259,1,0.077,1107.58,0.09,8,0,0.086,168.27,0,0.1359,0
C001333,Mass,North West,118,1,11,0.424,0,-0.161,622.07,0.057,2,1,0.127,93.25,1,0.3775,0
C001334,Student,London,117,2,13,-0.093,1,-0.267,1152.84,0.225,6,0,0.111,382.51,0,0.168,0
C001335,SME owner,North West,62,1,12,-0.284,0,0.007,685.9,-0.332,2,2,0.235,84.62,0,0.8022,1
C001336,Young professional,London,8,5,12,-0.146,1,0.087,148.41,-0.251,4,0,0.175,384.5,1,0.0794,0
C001337,Mass,Yorkshire,48,2,13,-0.159,0,-0.163,543.17,0.234,2,1,0.358,112.42,1,0.2592,0
C001338,Affluent,North West,65,3,5,-0.215,0,-0.109,305.86,-0.197,2,0,0.077,248.7,1,0.1545,0
C001339,Affluent,Wales,67,3,10,-0.086,0,0.289,3340.3,-0.016,1,0,0.136,604.24,0,0.1545,0
C001340,Mass,Wales,15,1,13,-0.015,1,0.226,869.55,-0.147,2,0,0.03,8426.07,0,0.1751,0
C001341,Affluent,London,25,1,9,-0.294,1,-0.088,5056.94,-0.21,6,0,0.24,328.51,1,0.2789,0
